id,service_category_id,question_text_nl,question_text_en,question_type,is_root_question,parent_question_id,parent_option_id,order_index,is_required,placeholder_nl,placeholder_en,help_text_nl,help_text_en,is_active,created_at,updated_at,step_number,service_subcategory_id
q-ongediertebestrijding-3301-2,33,Hoe ernstig is de plaag?,Hoe ernstig is de plaag?,radio,false,q-ongediertebestrijding-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3301
q-ongediertebestrijding-3302-1,33,Waar zit het nest?,Waar zit het nest?,radio,false,q-ongediertebestrijding-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3302
q-ongediertebestrijding-3302-2,33,Hoe groot is het nest?,How large is het nest?,radio,false,q-ongediertebestrijding-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3302
q-ongediertebestrijding-3303-1,33,Waar heb je last van kakkerlakken?,Waar heb je last van kakkerlakken?,radio,false,q-ongediertebestrijding-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3303
q-ongediertebestrijding-3303-2,33,Hoe ernstig is het probleem?,Hoe ernstig is het probleem?,radio,false,q-ongediertebestrijding-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3303
q-ongediertebestrijding-3304-1,33,Waar zijn ze aanwezig?,Waar zijn ze aanwezig?,radio,false,q-ongediertebestrijding-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3304
q-ongediertebestrijding-3304-2,33,Hoe lang ervaar je al overlast?,How long ervaar je al overlast?,radio,false,q-ongediertebestrijding-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3304
q-ongediertebestrijding-3305-1,33,Waar heb je last van?,Waar heb je last van?,radio,false,q-ongediertebestrijding-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3305
q-ongediertebestrijding-3305-2,33,Hoe groot is de plaag?,How large is de plaag?,radio,false,q-ongediertebestrijding-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3305
q-ongediertebestrijding-3306-1,33,Om welk soort ongedierte gaat het?,Om welk soort ongedierte gaat het?,radio,false,q-ongediertebestrijding-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3306
q-ongediertebestrijding-3306-2,33,Waar is het probleem?,Waar is het probleem?,radio,false,q-ongediertebestrijding-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3306
q-ongediertebestrijding-root,33,Met welk soort ongedierte heb je last?,Met welk soort ongedierte heb je last?,radio,true,,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,
q-ramen-3401-1,34,Voor welk type gebouw?,Voor welk type gebouw?,radio,false,q-ramen-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3401
q-ramen-3401-2,34,In welk materiaal wil je de kozijnen?,In welk materiaal wil je de kozijnen?,radio,false,q-ramen-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3401
q-ramen-3401-3,34,Hoeveel ramen moeten geplaatst worden?,How many ramen moeten geplaatst worden?,radio,false,q-ramen-root,,3,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3401
q-ramen-3402-1,34,Waarom wil je de ramen vervangen?,Why do you want to de ramen replace?,radio,false,q-ramen-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3402
q-ramen-3402-2,34,Welk glas wil je?,Welk glas wil je?,radio,false,q-ramen-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3402
q-ramen-3402-3,34,Moet de oude ramen ook verwijderd worden?,Should the old ramen ook verwijderd worden?,radio,false,q-ramen-root,,3,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3402
q-ramen-3403-1,34,Wat is het probleem?,Wat is het probleem?,radio,false,q-ramen-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3403
q-ramen-3403-2,34,Hoeveel ramen gaat het om?,How many ramen gaat het om?,radio,false,q-ramen-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3403
q-ramen-3404-1,34,Wat wil je laten renoveren?,What do you want have renoveren?,radio,false,q-ramen-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3404
q-ramen-3404-2,34,Om hoeveel ramen gaat het?,How many ramen gaat het?,radio,false,q-ramen-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3404
q-ramen-root,34,Wat voor type raamopdracht zoek je?,What type of raamproject are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,
q-renovatie-3501-1,35,Wat moet er allemaal gerenoveerd worden?,Wat moet er allemaal gerenoveerd worden?,radio,false,q-renovatie-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3501
q-renovatie-3501-2,35,Gaat het om een woning of appartement?,Gaat het om een woning of appartement?,radio,false,q-renovatie-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3501
q-renovatie-3501-3,35,Heb je al plannen of ontwerptekeningen?,Do you have al plannen of ontwerptekeningen?,radio,false,q-renovatie-root,,3,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3501
q-renovatie-3502-1,35,Wat wil je vernieuwen?,What do you want renovate?,radio,false,q-renovatie-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3502
q-renovatie-3502-2,35,Hoe groot is de badkamer?,How large is de badkamer?,radio,false,q-renovatie-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3502
q-renovatie-3502-3,35,Moet de oude badkamer verwijderd worden?,Should the old badkamer verwijderd worden?,radio,false,q-renovatie-root,,3,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3502
q-renovatie-3503-1,35,Wat wil je vernieuwen?,What do you want renovate?,radio,false,q-renovatie-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3503
q-renovatie-3503-2,35,Moet leidingwerk ook aangepast worden?,Moet leidingwerk ook aangepast worden?,radio,false,q-renovatie-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3503
q-renovatie-3504-1,35,Wat moet er gebeuren?,What needs to be done?,radio,false,q-renovatie-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3504
q-renovatie-3504-2,35,Hoe groot is de gevel ongeveer?,How large is de gevel approximately?,radio,false,q-renovatie-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3504
q-renovatie-3505-1,35,Om welk type renovatie gaat het?,Om welk type renovatie gaat het?,radio,false,q-renovatie-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3505
q-renovatie-3505-2,35,Hoe groot is het project ongeveer?,How large is het project approximately?,radio,false,q-renovatie-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3505
q-renovatie-root,35,Wat voor type renovatie zoek je?,What type of renovatie are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,
q-schilderwerk-3601-1,36,Welke ruimtes wil je laten schilderen?,Which ruimtes wil je have schilderen?,radio,false,q-schilderwerk-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3601
q-schilderwerk-3601-2,36,Wat wil je laten schilderen?,What do you want have schilderen?,radio,false,q-schilderwerk-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3601
q-schilderwerk-3601-3,36,Hoe groot is de ruimte?,How large is de ruimte?,radio,false,q-schilderwerk-root,,3,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3601
q-schilderwerk-3602-1,36,Wat moet er geschilderd worden?,Wat moet er geschilderd worden?,radio,false,q-schilderwerk-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3602
q-schilderwerk-3602-2,36,Hoe hoog is het gebouw?,How high is het gebouw?,radio,false,q-schilderwerk-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3602
q-schilderwerk-3602-3,36,Moet de oude verf eerst verwijderd worden?,Should the old verf eerst verwijderd worden?,radio,false,q-schilderwerk-root,,3,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3602
q-schilderwerk-3603-1,36,Wat wil je laten schilderen?,What do you want have schilderen?,radio,false,q-schilderwerk-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3603
q-schilderwerk-3603-2,36,Hoeveel stuks gaat het om?,How many stuks gaat het om?,radio,false,q-schilderwerk-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3603
q-schilderwerk-3604-1,36,Wat is de huidige staat van het schilderwerk?,Wat is de huidige staat van het schilderwerk?,radio,false,q-schilderwerk-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3604
q-schilderwerk-3604-2,36,Hoe groot is het oppervlak dat aangepakt moet worden?,How large is het oppervlak dat aangepakt moet worden?,radio,false,q-schilderwerk-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3604
q-schilderwerk-root,36,Wat voor type schilderopdracht zoek je?,What type of schilderproject are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,
q-schoonmaak-3701-1,37,Wat moet er schoongemaakt worden?,Wat moet er schoongemaakt worden?,radio,false,q-schoonmaak-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3701
q-schoonmaak-3701-2,37,Hoe vaak wil je schoonmaak?,How often wil je schoonmaak?,radio,false,q-schoonmaak-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3701
q-schoonmaak-3702-1,37,Wat voor type gebouw?,What type of gebouw?,radio,false,q-schoonmaak-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3702
q-schoonmaak-3702-2,37,Hoe groot is de oppervlakte?,How large is de oppervlakte?,radio,false,q-schoonmaak-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3702
q-schoonmaak-3702-3,37,Hoe vaak wil je schoonmaak?,How often wil je schoonmaak?,radio,false,q-schoonmaak-root,,3,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3702
q-schoonmaak-3703-1,37,Waarvoor wil je een grote schoonmaak?,Waarvoor wil je een grote schoonmaak?,radio,false,q-schoonmaak-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3703
q-schoonmaak-3703-2,37,Om wat voor woning/gebouw gaat het?,Om wat voor woning/gebouw gaat het?,radio,false,q-schoonmaak-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3703
q-schoonmaak-3704-1,37,Wat moet er specialistisch gereinigd worden?,Wat moet er specialistisch gereinigd worden?,radio,false,q-schoonmaak-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3704
q-schoonmaak-3704-2,37,Hoe groot is het oppervlak of aantal stuks?,How large is het oppervlak of aantal stuks?,radio,false,q-schoonmaak-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3704
q-schoonmaak-root,37,Wat voor type schoonmaakopdracht zoek je?,What type of schoonmaakproject are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,
q-schrijnwerker-3801-1,38,Om welk project gaat het?,Om welk project gaat het?,radio,false,q-schrijnwerker-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3801
q-schrijnwerker-3801-2,38,Welke materiaalsoort wil je?,Which materiaalsoort wil je?,radio,false,q-schrijnwerker-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3801
q-schrijnwerker-3801-3,38,Moet het ook afgewerkt worden (lak/verf)?,Should the ook afgewerkt worden (lak/verf)?,radio,false,q-schrijnwerker-root,,3,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3801
q-schrijnwerker-3802-1,38,Wat moet er gemaakt/geleverd worden?,Wat moet er gemaakt/geleverd worden?,radio,false,q-schrijnwerker-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3802
q-schrijnwerker-3802-2,38,In welk materiaal?,In welk materiaal?,radio,false,q-schrijnwerker-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3802
q-schrijnwerker-3802-3,38,Moet het ook geplaatst worden?,Should the ook geplaatst worden?,radio,false,q-schrijnwerker-root,,3,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3802
q-schrijnwerker-3803-1,38,Om wat voor meubel gaat het?,Om wat voor meubel gaat het?,radio,false,q-schrijnwerker-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3803
q-schrijnwerker-3803-2,38,Waar komt het meubel te staan?,Waar komt het meubel te staan?,radio,false,q-schrijnwerker-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3803
q-schrijnwerker-3804-1,38,Wat moet er hersteld worden?,Wat moet er hersteld worden?,radio,false,q-schrijnwerker-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3804
q-schrijnwerker-3804-2,38,Hoe groot is de schade?,How large is de schade?,radio,false,q-schrijnwerker-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3804
q-schrijnwerker-root,38,Wat voor soort schrijnwerk wil je laten uitvoeren?,What kind of soort schrijnwerk wil je have uitvoeren?,radio,true,,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,
q-schuifraam-3901-1,39,Waar komt het schuifraam?,Waar komt het schuifraam?,radio,false,q-schuifraam-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3901
q-schuifraam-3901-2,39,Welk materiaal wil je voor het kozijn?,Welk materiaal wil je voor het kozijn?,radio,false,q-schuifraam-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3901
q-schuifraam-3901-3,39,Hoe groot moet het schuifraam zijn?,How large moet het schuifraam zijn?,radio,false,q-schuifraam-root,,3,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3901
q-schuifraam-3902-1,39,Waarom wil je het schuifraam vervangen?,Why do you want to het schuifraam replace?,radio,false,q-schuifraam-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3902
q-schuifraam-3902-2,39,Welk glas wil je in het nieuwe raam?,Welk glas wil je in het nieuwe raam?,radio,false,q-schuifraam-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3902
q-schuifraam-3902-3,39,Moet het oude raam verwijderd worden?,Should the old raam verwijderd worden?,radio,false,q-schuifraam-root,,3,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3902
q-schuifraam-3903-1,39,Wat is het probleem?,Wat is het probleem?,radio,false,q-schuifraam-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3903
q-schuifraam-3903-2,39,Hoe oud is het schuifraam ongeveer?,Hoe oud is het schuifraam approximately?,radio,false,q-schuifraam-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,3903
q-schuifraam-root,39,Wat voor type opdracht zoek je?,What type of project are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,
q-septische-regenwatertak-4001-1,40,Wat voor type tank wil je plaatsen?,What type of tank do you want to install?,radio,false,q-septische-regenwatertak-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,4001
q-septische-regenwatertak-4001-2,40,Hoe groot moet de tank zijn?,How large should the tank be?,radio,false,q-septische-regenwatertak-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,4001
q-septische-regenwatertak-4001-3,40,Waar moet de tank geplaatst worden?,Where should the tank be installed?,radio,false,q-septische-regenwatertak-root,,3,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,4001
q-septische-regenwatertak-4002-1,40,Wat voor type tank wil je vervangen?,What type of tank do you want to replace?,radio,false,q-septische-regenwatertak-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,4002
q-septische-regenwatertak-4002-2,40,Waarom wil je vervangen?,Why do you want to replace?,radio,false,q-septische-regenwatertak-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,4002
q-septische-regenwatertak-4002-3,40,Moet de oude tank verwijderd worden?,Should the old tank be removed?,radio,false,q-septische-regenwatertak-root,,3,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,4002
q-septische-regenwatertak-4003-1,40,Wat voor tank gaat het om?,What kind of tank is it?,radio,false,q-septische-regenwatertak-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,4003
q-septische-regenwatertak-4003-2,40,Wat wil je laten doen?,What do you want to have done?,radio,false,q-septische-regenwatertak-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,4003
q-septische-regenwatertak-4004-1,40,Wat is het probleem?,What is the problem?,radio,false,q-septische-regenwatertak-root,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,4004
q-septische-regenwatertak-4004-2,40,Hoe oud is de tank ongeveer?,How old is the tank approximately?,radio,false,q-septische-regenwatertak-root,,2,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,4004
q-septische-regenwatertak-root,40,Wat voor type opdracht zoek je?,What type of project are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:27:07.687227+00,2026-01-15 12:27:07.687227+00,1,
q-serre-4101-1,41,Wat voor type serre wil je?,What type of serre wil je?,radio,false,q-serre-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4101
q-serre-4101-2,41,Van welk materiaal moet de serre zijn?,Van welk materiaal moet de serre zijn?,radio,false,q-serre-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4101
q-serre-4101-3,41,Hoe groot moet de serre ongeveer zijn?,How large moet de serre approximately zijn?,radio,false,q-serre-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4101
q-serre-4102-1,41,Waarom wil je de serre vervangen?,Why do you want to de serre replace?,radio,false,q-serre-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4102
q-serre-4102-2,41,Welk materiaal wil je voor de nieuwe serre?,Welk materiaal wil je voor de nieuwe serre?,radio,false,q-serre-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4102
q-serre-4102-3,41,Moet de oude serre verwijderd worden?,Should the old serre verwijderd worden?,radio,false,q-serre-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4102
q-serre-4103-1,41,Wat moet er gebeuren?,What needs to be done?,radio,false,q-serre-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4103
q-serre-4103-2,41,Hoe groot is de serre?,How large is de serre?,radio,false,q-serre-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4103
q-serre-root,41,Wat voor type opdracht zoek je?,What type of project are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,
q-stucadoor-4201-1,42,Om welke ruimte gaat het?,Om welke ruimte gaat het?,radio,false,q-stucadoor-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4201
q-stucadoor-4201-2,42,Hoe groot is het oppervlak ongeveer?,How large is het oppervlak approximately?,radio,false,q-stucadoor-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4201
q-stucadoor-4201-3,42,Welke afwerking wil je?,Which afwerking wil je?,radio,false,q-stucadoor-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4201
q-stucadoor-4202-1,42,Om wat voor oppervlak gaat het?,Om wat voor oppervlak gaat het?,radio,false,q-stucadoor-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4202
q-stucadoor-4202-2,42,Wat is de huidige ondergrond?,Wat is de huidige ondergrond?,radio,false,q-stucadoor-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4202
q-stucadoor-4202-3,42,Moet de gevel ook geïsoleerd worden?,Should the gevel ook geïsoleerd worden?,radio,false,q-stucadoor-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4202
q-stucadoor-4203-1,42,Hoe groot is het plafondoppervlak?,How large is het plafondoppervlak?,radio,false,q-stucadoor-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4203
q-stucadoor-4203-2,42,Wat is de huidige staat?,Wat is de huidige staat?,radio,false,q-stucadoor-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4203
q-stucadoor-4203-3,42,Welke afwerking wil je?,Which afwerking wil je?,radio,false,q-stucadoor-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4203
q-stucadoor-4204-1,42,Wat moet er hersteld worden?,Wat moet er hersteld worden?,radio,false,q-stucadoor-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4204
q-stucadoor-4204-2,42,Hoe groot is de schade?,How large is de schade?,radio,false,q-stucadoor-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4204
q-stucadoor-root,42,Wat voor type stucwerk wil je laten uitvoeren?,What type of stucwerk wil je have uitvoeren?,radio,true,,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,
q-tegelzetter-4301-1,43,In welke ruimte gaat het om?,In welke ruimte gaat het om?,radio,false,q-tegelzetter-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4301
q-tegelzetter-4301-2,43,Hoe groot is het oppervlak ongeveer?,How large is het oppervlak approximately?,radio,false,q-tegelzetter-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4301
q-tegelzetter-4301-3,43,Heb je de tegels al gekocht?,Do you have de tegels al gekocht?,radio,false,q-tegelzetter-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4301
q-tegelzetter-4302-1,43,In welke ruimte gaat het om?,In welke ruimte gaat het om?,radio,false,q-tegelzetter-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4302
q-tegelzetter-4302-2,43,Hoe groot is het oppervlak ongeveer?,How large is het oppervlak approximately?,radio,false,q-tegelzetter-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4302
q-tegelzetter-4302-3,43,Moet de oude vloer eerst verwijderd worden?,Should the old vloer eerst verwijderd worden?,radio,false,q-tegelzetter-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4302
q-tegelzetter-4303-1,43,Wat moet er gebeuren?,What needs to be done?,radio,false,q-tegelzetter-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4303
q-tegelzetter-4303-2,43,Hoe groot is de badkamer?,How large is de badkamer?,radio,false,q-tegelzetter-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4303
q-tegelzetter-4303-3,43,Moet er ook tegelwerk verwijderd worden?,Should ook tegelwerk verwijderd worden?,radio,false,q-tegelzetter-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4303
q-tegelzetter-4304-1,43,Wat is er nodig?,Wat is er nodig?,radio,false,q-tegelzetter-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4304
q-tegelzetter-4304-2,43,Hoeveel tegels gaat het ongeveer om?,How many tegels gaat het approximately om?,radio,false,q-tegelzetter-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4304
q-tegelzetter-root,43,Wat voor tegelwerk wil je laten uitvoeren?,What kind of tegelwerk wil je have uitvoeren?,radio,true,,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,
q-thuisbatterij-4401-1,44,Waarvoor wil je de batterij gebruiken?,Waarvoor wil je de batterij gebruiken?,radio,false,q-thuisbatterij-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4401
q-thuisbatterij-4401-2,44,Hoeveel opslagcapaciteit wil je ongeveer?,How many opslagcapaciteit wil je approximately?,radio,false,q-thuisbatterij-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4401
