id,slug,name_nl,name_en,description_nl,description_en,price_particulier,price_zakelijk,icon_url,sort_order,is_active,created_at,updated_at,service_category_id
5003,veranda-veranda-renoveren-herstellen,Veranda renoveren / herstellen,Renovate / repair veranda,"Veranda renoveren / herstellen omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Renovate / repair veranda includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",25.00,35.00,,3,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,50
5101,verhuizer-particuliere-verhuizing,Particuliere verhuizing,Residential move,"Particuliere verhuizing omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Residential move includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",22.00,32.00,,1,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,51
5102,verhuizer-bedrijfsverhuizing,Bedrijfsverhuizing,Business move,"Bedrijfsverhuizing omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Business move includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",35.00,50.00,,2,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,51
5103,verhuizer-internationale-verhuizing,Internationale verhuizing,International move,"Internationale verhuizing omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","International move includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",35.00,50.00,,3,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,51
5104,verhuizer-verhuisservice-in-uitpakken-montage,"Verhuisservice (in-/uitpakken, montage)","Moving service (packing/unpacking, assembly)","Verhuisservice (in-/uitpakken, montage) omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Moving service (packing/unpacking, assembly) includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",18.00,25.00,,4,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,51
5201,verwarming-nieuwe-verwarming-plaatsen,Nieuwe verwarming plaatsen,Install new heating,"Nieuwe verwarming plaatsen omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Install new heating includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",22.00,32.00,,1,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,52
5202,verwarming-verwarming-vervangen,Verwarming vervangen,Replace heating,"Verwarming vervangen omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Replace heating includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",22.00,32.00,,2,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,52
5203,verwarming-verwarming-repareren,Verwarming repareren,Repair heating,"Verwarming repareren omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Repair heating includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",16.00,25.00,,3,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,52
5204,verwarming-verwarming-onderhouden,Verwarming onderhouden,Maintain heating,"Verwarming onderhouden omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Maintain heating includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",14.00,20.00,,4,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,52
5301,vloeren-nieuwe-vloer-plaatsen,Nieuwe vloer plaatsen,Install new floor,"Nieuwe vloer plaatsen omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Install new floor includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",20.00,28.00,,1,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,53
5302,vloeren-vloer-vervangen,Vloer vervangen,Replace floor,"Vloer vervangen omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Replace floor includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",20.00,28.00,,2,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,53
5303,vloeren-vloer-renoveren,Vloer renoveren,Renovate floor,"Vloer renoveren omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Renovate floor includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",16.00,22.00,,3,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,53
5304,vloeren-vloer-repareren,Vloer repareren,Repair floor,"Vloer repareren omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Repair floor includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",14.00,20.00,,4,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,53
5401,vloerverwarming-nieuwe-vloerverwarming-plaatsen,Nieuwe vloerverwarming plaatsen,Install new underfloor heating,"Nieuwe vloerverwarming plaatsen omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Install new underfloor heating includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",30.00,42.00,,1,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,54
5402,vloerverwarming-vloerverwarming-vervangen,Vloerverwarming vervangen,Replace underfloor heating,"Vloerverwarming vervangen omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Replace underfloor heating includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",30.00,42.00,,2,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,54
5403,vloerverwarming-vloerverwarming-repareren,Vloerverwarming repareren,Repair underfloor heating,"Vloerverwarming repareren omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Repair underfloor heating includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",22.00,30.00,,3,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,54
5404,vloerverwarming-vloerverwarming-onderhouden,Vloerverwarming onderhouden,Maintain underfloor heating,"Vloerverwarming onderhouden omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Maintain underfloor heating includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",18.00,25.00,,4,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,54
5501,vochtbestrijding-vocht-in-kelder,Vocht in kelder,Moisture in basement,"Vocht in kelder omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Moisture in basement includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",28.00,40.00,,1,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,55
5502,vochtbestrijding-vocht-in-muren,Vocht in muren,Moisture in walls,"Vocht in muren omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Moisture in walls includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",22.00,32.00,,2,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,55
5503,vochtbestrijding-condens-ventilatieprobleem,Condens / ventilatieprobleem,Condensation / ventilation problem,"Condens / ventilatieprobleem omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Condensation / ventilation problem includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",14.00,20.00,,3,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,55
5504,vochtbestrijding-optrekkend-vocht,Optrekkend vocht,Rising damp,"Optrekkend vocht omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Rising damp includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",22.00,32.00,,4,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,55
5505,vochtbestrijding-schimmel-verwijderen,Schimmel verwijderen,Remove mold,"Schimmel verwijderen omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Remove mold includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",22.00,32.00,,5,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,55
5601,wellness-sauna-plaatsen,Sauna plaatsen,Install sauna,"Sauna plaatsen omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Install sauna includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",65.00,90.00,,1,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,56
5602,wellness-jacuzzi-hottub-plaatsen,Jacuzzi / hottub plaatsen,Install jacuzzi / hot tub,"Jacuzzi / hottub plaatsen omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Install jacuzzi / hot tub includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",65.00,90.00,,2,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,56
5603,wellness-wellnessruimte-inrichten,Wellnessruimte inrichten,Set up wellness room,"Wellnessruimte inrichten omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Set up wellness room includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",35.00,48.00,,3,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,56
5604,wellness-onderhoud-reparatie,Onderhoud / reparatie,Maintenance / repair,"Onderhoud / reparatie omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Maintenance / repair includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",35.00,48.00,,4,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,56
5701,zonnepanelen-nieuwe-zonnepanelen-plaatsen,Nieuwe zonnepanelen plaatsen,Install new solar panels,"Nieuwe zonnepanelen plaatsen omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Install new solar panels includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",35.00,50.00,,1,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,57
5702,zonnepanelen-zonnepanelen-uitbreiden,Zonnepanelen uitbreiden,Expand solar panels,"Zonnepanelen uitbreiden omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Expand solar panels includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",35.00,50.00,,2,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,57
5703,zonnepanelen-zonnepanelen-vervangen,Zonnepanelen vervangen,Replace solar panels,"Zonnepanelen vervangen omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Replace solar panels includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",35.00,50.00,,3,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,57
5704,zonnepanelen-reparatie-onderhoud,Reparatie / onderhoud,Repair / maintenance,"Reparatie / onderhoud omvat professionele dienstverlening uitgevoerd door erkende vakmensen met aandacht voor kwaliteit, veiligheid en regelgeving. Deze dienst is geschikt voor zowel particuliere als zakelijke projecten en wordt uitgevoerd met moderne technieken en duurzame materialen. Er wordt rekening gehouden met planning, budget en minimale overlast. Van voorbereiding tot oplevering begeleiden wij het volledige traject en zorgen wij voor een betrouwbaar, efficiënt en transparant resultaat dat voldoet aan actuele normen en verwachtingen.","Repair / maintenance includes professional services delivered by qualified specialists with a strong focus on quality, safety, and compliance. This service is suitable for both residential and commercial projects and uses modern techniques and durable materials. We carefully manage planning, budget, and disruption. From initial preparation to final delivery, we handle the entire process to ensure reliable, efficient, and transparent results that meet current standards and expectations.",25.00,38.00,,4,true,2025-12-04 00:54:46.659665+00,2025-12-04 00:54:46.659665+00,57
